,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
169,Detroit Pistons,2011,regular,6,2012-01-04,0,Chicago Bulls,
170,Detroit Pistons,2011,regular,7,2012-01-06,1,Philadelphia 76ers,
171,Detroit Pistons,2011,regular,8,2012-01-07,0,New York Knicks,
172,Detroit Pistons,2011,regular,9,2012-01-09,1,Chicago Bulls,
173,Detroit Pistons,2011,regular,10,2012-01-10,0,Dallas Mavericks,
174,Detroit Pistons,2011,regular,11,2012-01-12,1,Milwaukee Bucks,
175,Detroit Pistons,2011,regular,12,2012-01-13,1,Charlotte Bobcats,
176,Detroit Pistons,2011,regular,13,2012-01-15,0,Golden State Warriors,
177,Detroit Pistons,2011,regular,14,2012-01-17,1,Houston Rockets,
178,Detroit Pistons,2011,regular,15,2012-01-18,1,Minnesota Timberwolves,
179,Detroit Pistons,2011,regular,16,2012-01-20,0,Memphis Grizzlies,
180,Detroit Pistons,2011,regular,17,2012-01-21,0,Portland Trail Blazers,
181,Detroit Pistons,2011,regular,18,2012-01-23,1,Oklahoma City Thunder,
182,Detroit Pistons,2011,regular,19,2012-01-25,0,Miami Heat,
183,Detroit Pistons,2011,regular,20,2012-01-27,0,Atlanta Hawks,OT
184,Detroit Pistons,2011,regular,21,2012-01-28,1,Philadelphia 76ers,
185,Detroit Pistons,2011,regular,22,2012-01-30,1,Milwaukee Bucks,
186,Detroit Pistons,2011,regular,23,2012-01-31,1,New York Knicks,
187,Detroit Pistons,2011,regular,24,2012-02-01,1,New Jersey Nets,
188,Detroit Pistons,2011,regular,25,2012-02-03,0,Milwaukee Bucks,
189,Detroit Pistons,2011,regular,26,2012-02-04,0,New Orleans Hornets,
190,Detroit Pistons,2011,regular,27,2012-02-08,1,New Jersey Nets,
191,Detroit Pistons,2011,regular,28,2012-02-10,0,New Jersey Nets,
192,Detroit Pistons,2011,regular,29,2012-02-12,0,Washington Wizards,
193,Detroit Pistons,2011,regular,30,2012-02-14,0,San Antonio Spurs,
194,Detroit Pistons,2011,regular,31,2012-02-15,1,Boston Celtics,
195,Detroit Pistons,2011,regular,32,2012-02-17,0,Sacramento Kings,
196,Detroit Pistons,2011,regular,33,2012-02-19,0,Boston Celtics,
197,Detroit Pistons,2011,regular,34,2012-02-21,1,Cleveland Cavaliers,
198,Detroit Pistons,2011,regular,35,2012-02-22,1,Toronto Raptors,
199,Detroit Pistons,2011,regular,36,2012-02-28,0,Philadelphia 76ers,
200,Detroit Pistons,2011,regular,37,2012-02-29,0,Charlotte Bobcats,
201,Detroit Pistons,2011,regular,38,2012-03-03,1,Memphis Grizzlies,
202,Detroit Pistons,2011,regular,39,2012-03-06,0,Los Angeles Lakers,OT
203,Detroit Pistons,2011,regular,40,2012-03-09,0,Atlanta Hawks,
204,Detroit Pistons,2011,regular,41,2012-03-10,0,Toronto Raptors,
205,Detroit Pistons,2011,regular,42,2012-03-12,1,Utah Jazz,
206,Detroit Pistons,2011,regular,43,2012-03-14,1,Sacramento Kings,
207,Detroit Pistons,2011,regular,44,2012-03-16,1,Phoenix Suns,
208,Detroit Pistons,2011,regular,45,2012-03-18,1,Los Angeles Clippers,OT
209,Detroit Pistons,2011,regular,46,2012-03-21,1,Denver Nuggets,
210,Detroit Pistons,2011,regular,47,2012-03-23,0,Miami Heat,
211,Detroit Pistons,2011,regular,48,2012-03-24,1,New York Knicks,
212,Detroit Pistons,2011,regular,49,2012-03-26,1,Washington Wizards,
213,Detroit Pistons,2011,regular,50,2012-03-28,1,Cleveland Cavaliers,
214,Detroit Pistons,2011,regular,51,2012-03-30,1,Chicago Bulls,
215,Detroit Pistons,2011,regular,52,2012-03-31,0,Charlotte Bobcats,OT
216,Detroit Pistons,2011,regular,53,2012-04-03,0,Orlando Magic,
217,Detroit Pistons,2011,regular,54,2012-04-05,0,Washington Wizards,
218,Detroit Pistons,2011,regular,55,2012-04-06,1,Atlanta Hawks,
219,Detroit Pistons,2011,regular,56,2012-04-08,1,Miami Heat,
220,Detroit Pistons,2011,regular,57,2012-04-09,1,Orlando Magic,
221,Detroit Pistons,2011,regular,58,2012-04-12,1,Charlotte Bobcats,
222,Detroit Pistons,2011,regular,59,2012-04-13,0,Milwaukee Bucks,
223,Detroit Pistons,2011,regular,60,2012-04-15,0,Chicago Bulls,OT
224,Detroit Pistons,2011,regular,61,2012-04-17,0,Cleveland Cavaliers,
225,Detroit Pistons,2011,regular,62,2012-04-18,1,Atlanta Hawks,
226,Detroit Pistons,2011,regular,63,2012-04-19,0,Minnesota Timberwolves,
227,Detroit Pistons,2011,regular,64,2012-04-22,0,Toronto Raptors,
228,Detroit Pistons,2011,regular,65,2012-04-23,1,Indiana Pacers,
229,Detroit Pistons,2011,regular,66,2012-04-26,0,Philadelphia 76ers,
230,Detroit Pistons,2012,regular,1,2012-10-31,0,Houston Rockets,
231,Detroit Pistons,2012,regular,2,2012-11-02,1,Phoenix Suns,
232,Detroit Pistons,2012,regular,3,2012-11-04,1,Los Angeles Lakers,
233,Detroit Pistons,2012,regular,4,2012-11-06,1,Denver Nuggets,
234,Detroit Pistons,2012,regular,5,2012-11-07,1,Sacramento Kings,
235,Detroit Pistons,2012,regular,6,2012-11-09,1,Oklahoma City Thunder,
236,Detroit Pistons,2012,regular,7,2012-11-10,1,Houston Rockets,
237,Detroit Pistons,2012,regular,8,2012-11-12,0,Oklahoma City Thunder,
238,Detroit Pistons,2012,regular,9,2012-11-14,1,Philadelphia 76ers,
