,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
200,Charlotte Hornets,2016,regular,30,2016-12-23,0,Chicago Bulls,
201,Charlotte Hornets,2016,regular,31,2016-12-26,1,Brooklyn Nets,
202,Charlotte Hornets,2016,regular,32,2016-12-28,1,Orlando Magic,
203,Charlotte Hornets,2016,regular,33,2016-12-29,0,Miami Heat,
204,Charlotte Hornets,2016,regular,34,2016-12-31,0,Cleveland Cavaliers,
205,Charlotte Hornets,2016,regular,35,2017-01-02,1,Chicago Bulls,
206,Charlotte Hornets,2016,regular,36,2017-01-04,0,Oklahoma City Thunder,
207,Charlotte Hornets,2016,regular,37,2017-01-05,1,Detroit Pistons,
208,Charlotte Hornets,2016,regular,38,2017-01-07,1,San Antonio Spurs,
209,Charlotte Hornets,2016,regular,39,2017-01-10,1,Houston Rockets,
210,Charlotte Hornets,2016,regular,40,2017-01-13,1,Philadelphia 76ers,
211,Charlotte Hornets,2016,regular,41,2017-01-16,1,Boston Celtics,
212,Charlotte Hornets,2016,regular,42,2017-01-18,0,Portland Trail Blazers,
213,Charlotte Hornets,2016,regular,43,2017-01-20,0,Toronto Raptors,
214,Charlotte Hornets,2016,regular,44,2017-01-21,0,Brooklyn Nets,
215,Charlotte Hornets,2016,regular,45,2017-01-23,0,Washington Wizards,
216,Charlotte Hornets,2016,regular,46,2017-01-25,0,Golden State Warriors,
217,Charlotte Hornets,2016,regular,47,2017-01-27,1,New York Knicks,
218,Charlotte Hornets,2016,regular,48,2017-01-28,0,Sacramento Kings,
219,Charlotte Hornets,2016,regular,49,2017-01-31,1,Portland Trail Blazers,
220,Charlotte Hornets,2016,regular,50,2017-02-01,1,Golden State Warriors,
221,Charlotte Hornets,2016,regular,51,2017-02-04,1,Utah Jazz,
222,Charlotte Hornets,2016,regular,52,2017-02-07,0,Brooklyn Nets,
223,Charlotte Hornets,2016,regular,53,2017-02-09,0,Houston Rockets,
224,Charlotte Hornets,2016,regular,54,2017-02-11,0,Los Angeles Clippers,
225,Charlotte Hornets,2016,regular,55,2017-02-13,0,Philadelphia 76ers,
226,Charlotte Hornets,2016,regular,56,2017-02-15,1,Toronto Raptors,
227,Charlotte Hornets,2016,regular,57,2017-02-23,1,Detroit Pistons,OT
228,Charlotte Hornets,2016,regular,58,2017-02-25,1,Sacramento Kings,
229,Charlotte Hornets,2016,regular,59,2017-02-26,1,Los Angeles Clippers,OT
230,Charlotte Hornets,2016,regular,60,2017-02-28,1,Los Angeles Lakers,
231,Charlotte Hornets,2016,regular,61,2017-03-02,1,Phoenix Suns,
232,Charlotte Hornets,2016,regular,62,2017-03-04,1,Denver Nuggets,
233,Charlotte Hornets,2016,regular,63,2017-03-06,0,Indiana Pacers,
234,Charlotte Hornets,2016,regular,64,2017-03-08,1,Miami Heat,
235,Charlotte Hornets,2016,regular,65,2017-03-10,0,Orlando Magic,
236,Charlotte Hornets,2016,regular,66,2017-03-11,0,New Orleans Pelicans,OT
237,Charlotte Hornets,2016,regular,67,2017-03-13,0,Chicago Bulls,
238,Charlotte Hornets,2016,regular,68,2017-03-15,1,Indiana Pacers,
239,Charlotte Hornets,2016,regular,69,2017-03-18,0,Washington Wizards,
240,Charlotte Hornets,2016,regular,70,2017-03-20,0,Atlanta Hawks,
241,Charlotte Hornets,2016,regular,71,2017-03-22,1,Orlando Magic,
242,Charlotte Hornets,2016,regular,72,2017-03-24,0,Cleveland Cavaliers,
243,Charlotte Hornets,2016,regular,73,2017-03-26,0,Phoenix Suns,
244,Charlotte Hornets,2016,regular,74,2017-03-28,0,Milwaukee Bucks,
245,Charlotte Hornets,2016,regular,75,2017-03-29,1,Toronto Raptors,
246,Charlotte Hornets,2016,regular,76,2017-03-31,0,Denver Nuggets,
247,Charlotte Hornets,2016,regular,77,2017-04-02,1,Oklahoma City Thunder,
248,Charlotte Hornets,2016,regular,78,2017-04-04,1,Washington Wizards,
249,Charlotte Hornets,2016,regular,79,2017-04-05,0,Miami Heat,
250,Charlotte Hornets,2016,regular,80,2017-04-08,0,Boston Celtics,
251,Charlotte Hornets,2016,regular,81,2017-04-10,1,Milwaukee Bucks,
252,Charlotte Hornets,2016,regular,82,2017-04-11,1,Atlanta Hawks,
253,Charlotte Hornets,2017,regular,1,2017-10-18,1,Detroit Pistons,
254,Charlotte Hornets,2017,regular,2,2017-10-20,0,Atlanta Hawks,
255,Charlotte Hornets,2017,regular,3,2017-10-23,1,Milwaukee Bucks,
256,Charlotte Hornets,2017,regular,4,2017-10-25,0,Denver Nuggets,
257,Charlotte Hornets,2017,regular,5,2017-10-27,0,Houston Rockets,
258,Charlotte Hornets,2017,regular,6,2017-10-29,0,Orlando Magic,
