,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
151,New Orleans Pelicans,2014,regular,70,2015-03-22,1,Los Angeles Clippers,
152,New Orleans Pelicans,2014,regular,71,2015-03-25,0,Houston Rockets,
153,New Orleans Pelicans,2014,regular,72,2015-03-27,0,Sacramento Kings,
154,New Orleans Pelicans,2014,regular,73,2015-03-29,0,Minnesota Timberwolves,
155,New Orleans Pelicans,2014,regular,74,2015-04-01,1,Los Angeles Lakers,
156,New Orleans Pelicans,2014,regular,75,2015-04-03,1,Sacramento Kings,
157,New Orleans Pelicans,2014,regular,76,2015-04-04,1,Portland Trail Blazers,
158,New Orleans Pelicans,2014,regular,77,2015-04-07,0,Golden State Warriors,
159,New Orleans Pelicans,2014,regular,78,2015-04-08,1,Memphis Grizzlies,
160,New Orleans Pelicans,2014,regular,79,2015-04-10,0,Phoenix Suns,
161,New Orleans Pelicans,2014,regular,80,2015-04-12,1,Houston Rockets,
162,New Orleans Pelicans,2014,regular,81,2015-04-13,1,Minnesota Timberwolves,
163,New Orleans Pelicans,2014,regular,82,2015-04-15,0,San Antonio Spurs,
164,New Orleans Pelicans,2014,post,83,2015-04-18,1,Golden State Warriors,
165,New Orleans Pelicans,2014,post,84,2015-04-20,1,Golden State Warriors,
166,New Orleans Pelicans,2014,post,85,2015-04-23,0,Golden State Warriors,OT
167,New Orleans Pelicans,2014,post,86,2015-04-25,0,Golden State Warriors,
168,New Orleans Pelicans,2015,regular,1,2015-10-27,1,Golden State Warriors,
169,New Orleans Pelicans,2015,regular,2,2015-10-28,1,Portland Trail Blazers,
170,New Orleans Pelicans,2015,regular,3,2015-10-31,0,Golden State Warriors,
171,New Orleans Pelicans,2015,regular,4,2015-11-03,0,Orlando Magic,
172,New Orleans Pelicans,2015,regular,5,2015-11-06,0,Atlanta Hawks,
173,New Orleans Pelicans,2015,regular,6,2015-11-07,1,Dallas Mavericks,
174,New Orleans Pelicans,2015,regular,7,2015-11-10,0,Dallas Mavericks,
175,New Orleans Pelicans,2015,regular,8,2015-11-11,1,Atlanta Hawks,
176,New Orleans Pelicans,2015,regular,9,2015-11-13,1,Toronto Raptors,
177,New Orleans Pelicans,2015,regular,10,2015-11-15,1,New York Knicks,
178,New Orleans Pelicans,2015,regular,11,2015-11-17,0,Denver Nuggets,
179,New Orleans Pelicans,2015,regular,12,2015-11-18,1,Oklahoma City Thunder,
180,New Orleans Pelicans,2015,regular,13,2015-11-20,0,San Antonio Spurs,
181,New Orleans Pelicans,2015,regular,14,2015-11-22,0,Phoenix Suns,
182,New Orleans Pelicans,2015,regular,15,2015-11-25,1,Phoenix Suns,
183,New Orleans Pelicans,2015,regular,16,2015-11-27,1,Los Angeles Clippers,
184,New Orleans Pelicans,2015,regular,17,2015-11-28,1,Utah Jazz,
185,New Orleans Pelicans,2015,regular,18,2015-12-01,0,Memphis Grizzlies,
186,New Orleans Pelicans,2015,regular,19,2015-12-02,1,Houston Rockets,
187,New Orleans Pelicans,2015,regular,20,2015-12-04,0,Cleveland Cavaliers,OT
188,New Orleans Pelicans,2015,regular,21,2015-12-07,0,Boston Celtics,
189,New Orleans Pelicans,2015,regular,22,2015-12-11,0,Washington Wizards,
190,New Orleans Pelicans,2015,regular,23,2015-12-12,1,Chicago Bulls,
191,New Orleans Pelicans,2015,regular,24,2015-12-14,1,Portland Trail Blazers,
192,New Orleans Pelicans,2015,regular,25,2015-12-16,1,Utah Jazz,
193,New Orleans Pelicans,2015,regular,26,2015-12-18,1,Phoenix Suns,
194,New Orleans Pelicans,2015,regular,27,2015-12-20,1,Denver Nuggets,
195,New Orleans Pelicans,2015,regular,28,2015-12-23,0,Portland Trail Blazers,
196,New Orleans Pelicans,2015,regular,29,2015-12-25,1,Miami Heat,OT
197,New Orleans Pelicans,2015,regular,30,2015-12-26,0,Houston Rockets,
198,New Orleans Pelicans,2015,regular,31,2015-12-28,1,Orlando Magic,
199,New Orleans Pelicans,2015,regular,32,2015-12-31,0,Los Angeles Clippers,
200,New Orleans Pelicans,2015,regular,33,2016-01-02,1,Dallas Mavericks,
201,New Orleans Pelicans,2015,regular,34,2016-01-06,0,Dallas Mavericks,
202,New Orleans Pelicans,2015,regular,35,2016-01-08,0,Indiana Pacers,
203,New Orleans Pelicans,2015,regular,36,2016-01-10,1,Los Angeles Clippers,OT
204,New Orleans Pelicans,2015,regular,37,2016-01-12,1,Los Angeles Lakers,
205,New Orleans Pelicans,2015,regular,38,2016-01-13,1,Sacramento Kings,
206,New Orleans Pelicans,2015,regular,39,2016-01-15,0,Charlotte Hornets,
207,New Orleans Pelicans,2015,regular,40,2016-01-18,1,Memphis Grizzlies,
208,New Orleans Pelicans,2015,regular,41,2016-01-19,0,Minnesota Timberwolves,
209,New Orleans Pelicans,2015,regular,42,2016-01-21,0,Detroit Pistons,
210,New Orleans Pelicans,2015,regular,43,2016-01-23,0,Milwaukee Bucks,
211,New Orleans Pelicans,2015,regular,44,2016-01-25,0,Houston Rockets,
212,New Orleans Pelicans,2015,regular,45,2016-01-28,0,Sacramento Kings,
213,New Orleans Pelicans,2015,regular,46,2016-01-30,0,Brooklyn Nets,
214,New Orleans Pelicans,2015,regular,47,2016-02-01,0,Memphis Grizzlies,
215,New Orleans Pelicans,2015,regular,48,2016-02-03,1,San Antonio Spurs,
216,New Orleans Pelicans,2015,regular,49,2016-02-04,0,Los Angeles Lakers,
217,New Orleans Pelicans,2015,regular,50,2016-02-06,1,Cleveland Cavaliers,
218,New Orleans Pelicans,2015,regular,51,2016-02-08,1,Minnesota Timberwolves,
219,New Orleans Pelicans,2015,regular,52,2016-02-10,0,Utah Jazz,
220,New Orleans Pelicans,2015,regular,53,2016-02-11,1,Oklahoma City Thunder,
221,New Orleans Pelicans,2015,regular,54,2016-02-19,0,Philadelphia 76ers,
222,New Orleans Pelicans,2015,regular,55,2016-02-21,1,Detroit Pistons,
223,New Orleans Pelicans,2015,regular,56,2016-02-23,1,Washington Wizards,
224,New Orleans Pelicans,2015,regular,57,2016-02-25,0,Oklahoma City Thunder,
225,New Orleans Pelicans,2015,regular,58,2016-02-27,0,Minnesota Timberwolves,
226,New Orleans Pelicans,2015,regular,59,2016-03-02,1,Houston Rockets,
227,New Orleans Pelicans,2015,regular,60,2016-03-03,0,San Antonio Spurs,
228,New Orleans Pelicans,2015,regular,61,2016-03-05,0,Utah Jazz,
229,New Orleans Pelicans,2015,regular,62,2016-03-07,0,Sacramento Kings,
230,New Orleans Pelicans,2015,regular,63,2016-03-09,1,Charlotte Hornets,
231,New Orleans Pelicans,2015,regular,64,2016-03-11,1,Memphis Grizzlies,OT
232,New Orleans Pelicans,2015,regular,65,2016-03-12,1,Milwaukee Bucks,
233,New Orleans Pelicans,2015,regular,66,2016-03-14,1,Golden State Warriors,
234,New Orleans Pelicans,2015,regular,67,2016-03-16,1,Sacramento Kings,
235,New Orleans Pelicans,2015,regular,68,2016-03-18,0,Portland Trail Blazers,
236,New Orleans Pelicans,2015,regular,69,2016-03-20,0,Los Angeles Clippers,
237,New Orleans Pelicans,2015,regular,70,2016-03-22,0,Miami Heat,
238,New Orleans Pelicans,2015,regular,71,2016-03-24,1,Indiana Pacers,
239,New Orleans Pelicans,2015,regular,72,2016-03-26,0,Toronto Raptors,
240,New Orleans Pelicans,2015,regular,73,2016-03-28,0,New York Knicks,
241,New Orleans Pelicans,2015,regular,74,2016-03-30,1,San Antonio Spurs,
