,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
290,San Antonio Spurs,2012,regular,31,2012-12-28,0,Houston Rockets,
291,San Antonio Spurs,2012,regular,32,2012-12-30,1,Dallas Mavericks,
292,San Antonio Spurs,2012,regular,33,2012-12-31,0,Brooklyn Nets,
293,San Antonio Spurs,2012,regular,34,2013-01-02,1,Milwaukee Bucks,
294,San Antonio Spurs,2012,regular,35,2013-01-03,1,New York Knicks,
295,San Antonio Spurs,2012,regular,36,2013-01-05,0,Philadelphia 76ers,
296,San Antonio Spurs,2012,regular,37,2013-01-07,1,New Orleans Hornets,
297,San Antonio Spurs,2012,regular,38,2013-01-09,0,Los Angeles Lakers,
298,San Antonio Spurs,2012,regular,39,2013-01-11,1,Memphis Grizzlies,OT
299,San Antonio Spurs,2012,regular,40,2013-01-13,0,Minnesota Timberwolves,
300,San Antonio Spurs,2012,regular,41,2013-01-16,0,Memphis Grizzlies,
301,San Antonio Spurs,2012,regular,42,2013-01-18,0,Golden State Warriors,
302,San Antonio Spurs,2012,regular,43,2013-01-19,1,Atlanta Hawks,
303,San Antonio Spurs,2012,regular,44,2013-01-21,1,Philadelphia 76ers,
304,San Antonio Spurs,2012,regular,45,2013-01-23,0,New Orleans Hornets,
305,San Antonio Spurs,2012,regular,46,2013-01-25,1,Dallas Mavericks,
306,San Antonio Spurs,2012,regular,47,2013-01-26,0,Phoenix Suns,
307,San Antonio Spurs,2012,regular,48,2013-01-30,0,Charlotte Bobcats,
308,San Antonio Spurs,2012,regular,49,2013-02-02,0,Washington Wizards,
309,San Antonio Spurs,2012,regular,50,2013-02-06,1,Minnesota Timberwolves,
310,San Antonio Spurs,2012,regular,51,2013-02-08,1,Detroit Pistons,
311,San Antonio Spurs,2012,regular,52,2013-02-10,1,Brooklyn Nets,
312,San Antonio Spurs,2012,regular,53,2013-02-11,1,Chicago Bulls,
313,San Antonio Spurs,2012,regular,54,2013-02-13,1,Cleveland Cavaliers,
314,San Antonio Spurs,2012,regular,55,2013-02-19,1,Sacramento Kings,
315,San Antonio Spurs,2012,regular,56,2013-02-21,1,Los Angeles Clippers,
316,San Antonio Spurs,2012,regular,57,2013-02-22,1,Golden State Warriors,OT
317,San Antonio Spurs,2012,regular,58,2013-02-24,1,Phoenix Suns,
318,San Antonio Spurs,2012,regular,59,2013-02-27,0,Phoenix Suns,OT
319,San Antonio Spurs,2012,regular,60,2013-03-01,0,Sacramento Kings,
320,San Antonio Spurs,2012,regular,61,2013-03-03,0,Detroit Pistons,
321,San Antonio Spurs,2012,regular,62,2013-03-06,0,Chicago Bulls,
322,San Antonio Spurs,2012,regular,63,2013-03-08,0,Portland Trail Blazers,
323,San Antonio Spurs,2012,regular,64,2013-03-11,0,Oklahoma City Thunder,
324,San Antonio Spurs,2012,regular,65,2013-03-12,1,Minnesota Timberwolves,
325,San Antonio Spurs,2012,regular,66,2013-03-14,0,Dallas Mavericks,
326,San Antonio Spurs,2012,regular,67,2013-03-16,0,Cleveland Cavaliers,
327,San Antonio Spurs,2012,regular,68,2013-03-20,0,Golden State Warriors,
328,San Antonio Spurs,2012,regular,69,2013-03-22,0,Utah Jazz,OT
329,San Antonio Spurs,2012,regular,70,2013-03-24,1,Houston Rockets,
330,San Antonio Spurs,2012,regular,71,2013-03-27,0,Denver Nuggets,
331,San Antonio Spurs,2012,regular,72,2013-03-29,0,Los Angeles Clippers,
332,San Antonio Spurs,2012,regular,73,2013-03-31,0,Miami Heat,
333,San Antonio Spurs,2012,regular,74,2013-04-01,1,Memphis Grizzlies,
334,San Antonio Spurs,2012,regular,75,2013-04-03,0,Orlando Magic,
335,San Antonio Spurs,2012,regular,76,2013-04-04,1,Oklahoma City Thunder,
336,San Antonio Spurs,2012,regular,77,2013-04-06,0,Atlanta Hawks,
337,San Antonio Spurs,2012,regular,78,2013-04-10,1,Denver Nuggets,
338,San Antonio Spurs,2012,regular,79,2013-04-12,0,Sacramento Kings,
339,San Antonio Spurs,2012,regular,80,2013-04-14,1,Los Angeles Lakers,
340,San Antonio Spurs,2012,regular,81,2013-04-15,1,Golden State Warriors,
341,San Antonio Spurs,2012,regular,82,2013-04-17,0,Minnesota Timberwolves,
342,San Antonio Spurs,2012,post,83,2013-04-21,0,Los Angeles Lakers,
343,San Antonio Spurs,2012,post,84,2013-04-24,0,Los Angeles Lakers,
344,San Antonio Spurs,2012,post,85,2013-04-26,1,Los Angeles Lakers,
345,San Antonio Spurs,2012,post,86,2013-04-28,1,Los Angeles Lakers,
346,San Antonio Spurs,2012,post,87,2013-05-06,0,Golden State Warriors,2OT
