,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
289,Charlotte Bobcats,2012,regular,56,2013-02-23,0,Denver Nuggets,
290,Charlotte Bobcats,2012,regular,57,2013-02-26,1,Los Angeles Clippers,
291,Charlotte Bobcats,2012,regular,58,2013-03-01,1,Utah Jazz,
292,Charlotte Bobcats,2012,regular,59,2013-03-03,1,Sacramento Kings,
293,Charlotte Bobcats,2012,regular,60,2013-03-04,1,Portland Trail Blazers,
294,Charlotte Bobcats,2012,regular,61,2013-03-06,0,Brooklyn Nets,
295,Charlotte Bobcats,2012,regular,62,2013-03-08,0,Oklahoma City Thunder,
296,Charlotte Bobcats,2012,regular,63,2013-03-09,1,Washington Wizards,
297,Charlotte Bobcats,2012,regular,64,2013-03-12,0,Boston Celtics,
298,Charlotte Bobcats,2012,regular,65,2013-03-15,1,Toronto Raptors,
299,Charlotte Bobcats,2012,regular,66,2013-03-16,1,Boston Celtics,
300,Charlotte Bobcats,2012,regular,67,2013-03-18,0,Washington Wizards,
301,Charlotte Bobcats,2012,regular,68,2013-03-20,0,Toronto Raptors,
302,Charlotte Bobcats,2012,regular,69,2013-03-23,0,Detroit Pistons,
303,Charlotte Bobcats,2012,regular,70,2013-03-24,1,Miami Heat,
304,Charlotte Bobcats,2012,regular,71,2013-03-27,0,Orlando Magic,
305,Charlotte Bobcats,2012,regular,72,2013-03-29,1,New York Knicks,
306,Charlotte Bobcats,2012,regular,73,2013-03-30,1,Philadelphia 76ers,
307,Charlotte Bobcats,2012,regular,74,2013-04-01,1,Milwaukee Bucks,
308,Charlotte Bobcats,2012,regular,75,2013-04-03,0,Philadelphia 76ers,
309,Charlotte Bobcats,2012,regular,76,2013-04-05,0,Miami Heat,
310,Charlotte Bobcats,2012,regular,77,2013-04-06,1,Brooklyn Nets,
311,Charlotte Bobcats,2012,regular,78,2013-04-09,1,Memphis Grizzlies,
312,Charlotte Bobcats,2012,regular,79,2013-04-12,1,Detroit Pistons,
313,Charlotte Bobcats,2012,regular,80,2013-04-13,0,Milwaukee Bucks,
314,Charlotte Bobcats,2012,regular,81,2013-04-15,0,New York Knicks,
315,Charlotte Bobcats,2012,regular,82,2013-04-17,0,Cleveland Cavaliers,
316,Charlotte Bobcats,2013,regular,1,2013-10-30,1,Houston Rockets,
317,Charlotte Bobcats,2013,regular,2,2013-11-01,0,Cleveland Cavaliers,
318,Charlotte Bobcats,2013,regular,3,2013-11-02,1,New Orleans Pelicans,
319,Charlotte Bobcats,2013,regular,4,2013-11-05,1,New York Knicks,
320,Charlotte Bobcats,2013,regular,5,2013-11-06,0,Toronto Raptors,
321,Charlotte Bobcats,2013,regular,6,2013-11-08,0,New York Knicks,
322,Charlotte Bobcats,2013,regular,7,2013-11-11,0,Atlanta Hawks,
323,Charlotte Bobcats,2013,regular,8,2013-11-13,1,Boston Celtics,
324,Charlotte Bobcats,2013,regular,9,2013-11-15,1,Cleveland Cavaliers,
325,Charlotte Bobcats,2013,regular,10,2013-11-16,0,Miami Heat,
326,Charlotte Bobcats,2013,regular,11,2013-11-18,1,Chicago Bulls,
327,Charlotte Bobcats,2013,regular,12,2013-11-20,0,Brooklyn Nets,
328,Charlotte Bobcats,2013,regular,13,2013-11-22,0,Phoenix Suns,
329,Charlotte Bobcats,2013,regular,14,2013-11-23,1,Milwaukee Bucks,
330,Charlotte Bobcats,2013,regular,15,2013-11-25,0,Boston Celtics,
331,Charlotte Bobcats,2013,regular,16,2013-11-27,0,Indiana Pacers,
332,Charlotte Bobcats,2013,regular,17,2013-11-29,0,Milwaukee Bucks,
333,Charlotte Bobcats,2013,regular,18,2013-12-01,1,Miami Heat,
334,Charlotte Bobcats,2013,regular,19,2013-12-03,1,Dallas Mavericks,
335,Charlotte Bobcats,2013,regular,20,2013-12-06,0,Philadelphia 76ers,
336,Charlotte Bobcats,2013,regular,21,2013-12-09,0,Golden State Warriors,
337,Charlotte Bobcats,2013,regular,22,2013-12-11,0,Orlando Magic,
338,Charlotte Bobcats,2013,regular,23,2013-12-13,1,Indiana Pacers,
